# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.3717639144773986,0.3455210202688962,1.8465423194290984,5.057113180523811,4.851581385385974,0.0,0.4241728074506086,2.357529720045625,43.63022395434592,402.1769273744839
 0.3765673034601827,0.3545073350881831,1.870828044843944,5.055956430322112,5.070973609941964,0.0,0.4382511032011161,2.2817968801349346,45.6744655372106,425.58318516186654
 0.38126753252248463,0.3634123283894595,1.8945870899566737,5.054869623969693,5.295598577832081,0.0,0.45276883379740895,2.208632585447454,47.79021722403173,450.13799514378206
 0.3858686598587381,0.3722365566529461,1.917840480953052,5.05384643740654,5.525562189316406,0.0,0.4677383522106002,2.1379474128513367,49.97984073867816,475.88848441420686
 0.3903744779061049,0.3809805825011598,1.9406078444121075,5.052881234820525,5.760971983781512,0.0,0.483172185593112,2.069655559275339,52.24573917330657,502.8828085840229
 0.3947885382782188,0.38964497488963146,1.9629075404608225,5.051968973871474,6.001937110479883,0.0,0.49908301815641576,2.003674666579406,54.59035590466425,531.1700642270185
 0.39911417379108455,0.39823030930235,1.9847567801732608,5.051105126044976,6.248568293432968,0.0,0.5154836713235248,1.9399256574557644,57.01617305007056,560.8001733366602
 0.4033545179873235,0.4067371679519651,2.0061717294460077,5.050285609300571,6.50097778996925,0.0,0.5323870815983348,1.878332578990827,59.52570943654997,591.8237459839368
 0.4075125224994987,0.415166139984761,2.0271676012170676,5.049506730832352,6.759279342449723,0.0,0.5498062755403104,1.8188224552680332,62.121518080158985,624.2919256119502
 0.41159097253967575,0.4235178216903902,2.0477587375979445,5.048765138234477,7.023588122701942,0.0,0.5677543411567947,1.7613251498218552,64.80618314518968,658.2562097325978
 0.41559250075830995,0.43179281671636455,2.0679586832449637,5.048057777764181,7.294020668475317,0.0,0.586244396349293,1.7057732342130316,67.58231630456372,693.7682324583425
 0.4195195996790954,0.43999173628727106,2.087780251093506,5.047381858305146,7.570694811520851,0.0,0.6052895535812273,1.6521018644439636,70.45255253977581,730.8795355320507
 0.42337463288613064,0.4481151994286647,2.107235581413081,5.046734820356433,7.853729596519272,0.0,0.6249028807050395,1.60024866403522,73.41954525369516,769.6412857105207
 0.4271598451144882,0.45616383319558373,2.1263361950015374,5.046114309089727,8.143245190365775,0.0,0.6450973572903911,1.5501536143324322,76.48596072831766,810.1039755842362
 0.43087737137408305,0.46413827290559856,2.1450930412214118,5.045518151072447,8.439362781031669,0.0,0.6658858273036139,1.5017589487515028,79.65447181485825,852.3170692776449
 0.43452924521891356,0.4720391623762967,2.163516541482502,5.044944333761685,8.7422044654753,0.0,0.6872809461265856,1.4550090550827184,82.9277508784498,896.3286254329684
 0.4381174062586751,0.4798671541670724,2.181616628693979,5.044390987724434,9.05189312571654,0.0,0.7092951231175353,1.4098503816080699,86.30846185817178,942.1848524241929
 0.4416437069969779,0.4876229098250811,2.1994027831391323,5.043856371057471,9.36855229249465,0.0,0.7319404589122588,1.3662313482248354,89.79925147578841,989.9296392107369
 0.44513213249009587,0.49530710013516543,2.202767502199453,0.9645380321175094,9.6923059957053,0.0,0.7552286769248353,1.32410226273694,92.80797421339803,862.4873151355222
 0.448610719559729,0.5029204053735583,2.1886200017399187,-4.067024966267789,10.023278600848199,0.0,0.7791710490867703,1.2834152413286568,95.14570097502468,672.0334189804292
 0.4520848247706474,0.5104635155651188,2.171238271038558,-5.003225189246835,10.361594630749014,0.0,0.8037783154700981,1.2441241331761228,97.38220616852826,643.7643818254861
 0.4555546655740468,0.5179371307438281,2.153878406002764,-5.003072480670163,10.707378571709826,0.0,0.8290605976280065,1.206184448834092,99.65412263930058,654.7610105185561
 0.4590204714731826,0.5253419612162338,2.1365392892464277,-5.002910509402686,11.06075466339216,0.0,0.8550273052264045,1.169553292494218,101.96072774024825,665.5321065506881
 0.46248248462224684,0.5326787278274993,2.1192197416259217,-5.002738832805197,11.421846671551576,0.0,0.8816870358561725,1.1341892977125816,104.30116600135267,676.0339029148481
 0.4659409604555696,0.5399481622296621,2.101918519169962,-5.002556990354148,11.79077764291503,0.0,0.9090474679644354,1.1000525662749252,106.6744395923686,686.2195098052205
 0.46939616834884895,0.5471510071516688,2.0846343098534565,-5.002364503196654,12.167669641407807,0.0,0.9371152467129504,1.0671046101401356,109.07939844252486,696.0388273116919
 0.4728483923142345,0.5542880166707054,2.0673657302067876,-5.002160873632799,12.552643465017299,0.0,0.9658958622909404,1.0353082967227651,111.51473006082888,705.4384775502393
 0.47629793173121776,0.5613599564842887,2.0501113217508746,-5.001945584666613,12.945818342543486,0.0,0.9953935215770753,1.0046277962665724,113.97894907083875,714.3617486664052
 0.47974510211543453,0.5683676041825377,2.032869547247873,-5.001718099559234,13.347311609656774,0.0,1.0256110119985449,0.97502853255384,116.47038653835241,722.7485705148134
 0.48319023592763777,0.575311749519982,2.0156387867568255,-5.00147786132815,13.757238363561958,0.0,1.0565495588360672,0.9464771355369604,118.98717909102818,730.53550017734
 0.4866336834252837,0.5821931946862134,1.9984173334821884,-5.001224292343765,14.175711095865172,0.0,1.088208675153281,0.918941396841138,121.5272579556676,737.6557552789515
 0.49007581355936464,0.5890127545746204,1.9812033894028827,-5.000956793837739,14.602839303003265,0.0,1.1205860059238797,0.8923902268220267,124.08833788968163,744.0392530940273
 0.4935170149193491,0.5957712570483928,1.9639950606677017,-5.000674745536773,15.038729074182791,0.0,1.1536771648746382,0.866793614753277,126.66790622839349,749.6127279002148
 0.4969576967293182,0.6024695432028985,1.9467903527428159,-5.0003775051317785,15.483482656201641,0.0,1.1874755670793955,0.8421225899068451,129.26321193962343,754.2998320013821
 0.5003982898986812,0.6091084676235011,1.9295871652944887,-5.000064407938241,15.937197995473909,0.0,1.2219722555782253,0.8183491854541409,131.87125502439855,758.0213516665261
 0.5038392481311317,0.6156888986377819,1.9123832867899855,-4.999734766397146,16.399968257025964,0.0,1.2571557243859814,0.795446403816376,134.48877617514498,760.695415033369
 0.5072810490958701,0.6222117185610928,1.895176388796969,-4.99938786969456,16.871881320728942,0.0,1.2930117388499869,0.7733881835360649,137.11224691310363,762.2377833106386
 0.5107241956654799,0.6286778239342724,1.8779640199610967,-4.999022983161339,17.353019255417337,0.0,1.3295231531844671,0.752149368444472,139.73786040218647,762.5622191797678
 0.5141692172252941,0.63508812575231,1.8607435996375414,-4.998639347988323,17.843457771192597,0.0,1.3666697285680098,0.7317056777483433,142.36152292809155,761.5808726743065
 0.5176166710595567,0.6414435496826478,1.8435124111523462,-4.998236180552353,18.343265651103778,0.0,1.4044279516253284,0.7120336780841704,144.97884640073596,759.2047924274173
 0.5210671438202484,0.6477450362717734,1.8262675946649678,-4.99781267188473,18.85250416313757,0.0,1.4427708563860981,0.6931107566899669,147.58514190724898,755.3444664755082
 0.52452125308505,0.653993541138653,1.8090061396012496,-4.997367987057489,19.371226454111994,0.0,1.4816678505627061,0.6749150962681826,150.17541461712156,749.910472221658
 0.5279796490116344,0.6601900351535251,1.7917248766227798,-4.9969012644360085,19.8994769270351,0.0,1.5210845495446534,0.6574256508616543,152.74436014179133,742.8141772093081
 0.5314430160962723,0.6663355046004956,1.7744204690947416,-4.996411614810786,20.437290604172084,0.0,1.5609826194696899,0.640622123223722,155.2863626620774,733.9685508825629
 0.5349120750456403,0.6724309513223152,1.7570894040097222,-4.995898120490796,20.98469247805833,0.0,1.601319632772556,0.6244849432518231,157.79549493846858,723.2890282387141
 0.5383875847717703,0.6784773928456923,1.7397279823209888,-4.995359834042416,21.54169685335722,0.0,1.6420489387762827,0.6089952475748001,160.26552051089223,710.6944785258985
 0.5418703445212495,0.6844758624854232,1.7223323086319482,-4.994795777010424,22.108306682656693,0.0,1.683119551888558,0.5941348604012958,162.68989825789768,696.108236397297
 0.5453611961511472,0.6904274094256116,1.7048982801835095,-4.99420493816563,22.684512899640648,0.0,1.7244760617681307,0.5798862751244487,165.06178952121178,679.4592021613885
 0.5488610265656875,0.6963330987762014,1.687421575072381,-4.993586271643425,23.270293753807785,0.0,1.766058566996567,0.5662326372905299,167.37406810726438,660.6830366540378
 0.5523707703294762,0.7021940116030464,1.6698976396265832,-4.992938694442133,23.865614150712034,0.0,1.8078026373429377,0.5531577282516716,169.61933319645033,639.7233645233877
 0.5558914124751457,0.7080112449297369,1.652321674852945,-4.992261083750651,24.4704250027119,0.0,1.8496393068134338,0.5406459498975528,171.78992552361527,616.5330747502554
 0.5594239915256294,0.7137859117093925,1.6346886218625554,-4.991552273395117,25.084662595154352,0.0,1.8914951015019303,0.5286823102031594,173.877946866711,591.0756173481468
 0.5629695404473732,0.7195191407646903,1.6170215619187853,-4.982884268053086,25.70824797346786,0.0,1.933292105071234,0.5172524096989234,175.8783737235254,564.207940989429
 0.5665283800572372,0.7252120766943968,1.5996607191646464,-4.878231293711718,26.34108635689995,0.0,1.9749480654255618,0.5063424286980023,177.8215521930435,546.0146234554227
 0.5701001349944543,0.7308658797447637,1.5829202030226295,-4.686916218014595,26.983066584976612,0.0,2.0163765452248152,0.4959391153245662,179.7380389643537,536.5672631514195
 0.5736844142755604,0.7364817256441987,1.5667991969928245,-4.4976980769283825,27.634060602993586,0.0,2.0574871187662,0.48602977431988176,181.62480291326176,526.3998145607228
 0.5772808112060549,0.7420608053997299,1.5512969962311802,-4.3104810345594196,28.293922992947323,0.0,2.0981856178344347,0.47660225649249915,183.47874350537944,515.4994367829005
 0.5808889033369332,0.7476043250538875,1.5364129997446085,-4.125170851152429,28.96249055666226,0.0,2.138374427409067,0.46764494897726433,185.29669960289786,503.8552319549298
 0.5845082524689997,0.753113505400772,1.5221467025865447,-3.9416747701038393,29.639581957647444,0.0,2.1779528332342677,0.45914676605507404,187.07545922727468,491.4584251122419
 0.5881384047079559,0.7585895816602101,1.508497687968232,-3.7599014365958525,30.324997428375664,0.0,2.2168174213764575,0.4510971405931499,188.81177030892653,478.30255244368465
 0.5917788905726357,0.7640338031091121,1.4954656194993488,-3.5797607663639166,31.018518549593054,0.0,2.2548625287199995,0.44348601622630285,190.50235243212168,464.38365263199586
 0.5954292251588277,0.7694474326692969,1.4830502334396432,-3.4011638567787226,31.71990810777007,0.0,2.291980744804967,0.4363038399282423,192.14390944603804,449.7004247571802
 0.5990889083608301,0.7748317464513012,1.4712513310054278,-3.224022895686599,32.42891003685297,0.0,2.328063461341745,0.42954155529062116,193.73314299307896,434.25440381597946
 0.6027574251522851,0.7801880332539098,1.460068770868069,-3.0482510434205476,33.14524944976818,0.0,2.3630014674518396,0.42319059627091876,195.26676682624262,418.0501058999822
 0.6064342459278962,0.785517594019391,1.4495024617008911,-2.873762364830507,33.868632764620244,0.0,2.3966855867576538,0.41724288138806137,196.74152181971533,401.09515352366725
 0.610118826906776,0.7908217412447043,1.4395523549941982,-2.700471712720506,34.59874793010496,0.0,2.4290073501918825,0.4116908085605438,198.1541916624375,383.40040585881695
 0.6138106105979809,0.7961017983492144,1.4302184380653022,-2.5282946428124933,35.33526475340795,0.0,2.4598597005886766,0.4065272502170294,199.50161897556893,364.9800274976648
 0.6175090263283004,0.8013590989997531,1.4215007273086118,-2.3571473280364326,36.07783533360404,0.0,2.4891377202522635,0.4017455490163293,200.78072189357172,345.8515784249869
 0.6212134908316573,0.8065949863941511,1.413399261797021,-2.1869464545413564,36.82609460195806,0.0,2.516739375418841,0.3973395138833467,201.98851080256355,326.03603244068574
 0.6249234088992772,0.8118108125046981,1.4059140971523618,-2.017609151530761,37.57966097002842,0.0,2.5425662684532258,0.3933034164762799,203.12210521506566,305.5578025822401
 0.628638174088706,0.8170079372832652,1.39904529991737,-1.8490528700275801,38.338137084971514,0.0,2.566524388149203,0.3896319881538822,204.1787505443151,284.44471598268507
 0.6323571694898413,0.8221877278301551,1.3927929422307876,-1.6811953262092298,39.1011106902868,0.0,2.5885248508911998,0.38632041707295617,205.1558345789754,262.7279491558456
 0.6360797685450144,0.827351557529032,1.3871570970559008,-1.5139543881458506,39.868155589431,0.0,2.6084846190098703,0.38336434599318453,206.0509036229124,240.44196827836515
 0.6398053359197997,0.8325008051505757,1.3821378339293469,-1.3472479817502068,40.638832707660185,0.0,2.626327190717791,0.3807598701084513,206.86167788700686,217.62437302349872
 0.6435332284209886,0.8376368539277761,1.3777352151550666,-1.1809940262162113,41.412691247193905,0.0,2.6419832481725924,0.37850353543750903,207.58606619877597,194.31577266192622
 0.647262795957056,0.842761090606054,1.3739492927056622,-1.0151103077748014,42.18926992880966,0.0,2.6553912559629835,0.37659233747734394,208.2221796778598,170.55958175637844
 0.650993382536471,0.8478749044716113,1.3707801056742404,-0.8495144031528948,42.96809831218781,0.0,2.6664980004165897,0.3750237201917155,208.7683442801371,146.40180321534245
 0.6547243272985673,0.8529796863616328,1.3682276783838598,-0.6841235807914676,43.7486981861929,0.0,2.675259061296983,0.373795575339606,209.22311204802696,121.89078018789347
 0.6584549655713163,0.8580768276601404,1.3662920191808479,-0.5188547003206623,44.530585019304496,0.0,2.681639208499555,0.3729062421337154,209.58527092347856,97.07692061625212
 0.6621846299500238,0.8631677192834477,1.364973119933005,-0.3536241103548985,45.31326945940993,0.0,2.6856127173481488,0.3723545072378972,209.85385295624997,72.01238650445798
 0.6659126513908242,0.8682537506592694,1.36427095621254,-0.18834755422286623,46.09625887170411,0.0,2.6871635977812742,0.3721396050563039,210.0281408590992,46.750778024447904
 0.6696383603125163,0.8733363087036298,1.3641854882351014,-0.02294005764670747,46.87905890272215,0.0,2.68628573291483,0.3722612184352116,210.1076727868806,21.34679049088594
 0.6733610877001758,0.8784167767997312,1.3647166625584175,0.14268418500824592,47.6611750581039,0.0,2.68298292566609,0.37271947966338076,210.0922452646958,-4.144145025483164
 0.6770801662041671,0.8834965337829651,1.3658644144731837,0.30861190844303604,48.44211428165738,0.0,2.6772688524628254,0.3735149718266426,209.98191426058122,-29.666220811470087
 0.6807949312279619,0.8885769529361943,1.3676286711775372,0.47493090223811335,49.22138652313646,0.0,2.6691669245398697,0.3746487305856254,209.77699436908998,-55.16362143463357
 0.6845047219984447,0.8936594009993596,1.3700093556768917,0.6417301262099829,49.99850628233892,0.0,2.6587100600804723,0.3761222462782319,209.47805611724965,-80.5808926527109
 0.6882088826124848,0.898745237197346,1.373006391437039,0.809099839998124,50.77299411753585,0.0,2.6459403699811177,0.37793746652239796,209.0859214531189,-105.86329940565822
 0.6919067630539945,0.9038358122899093,1.3766197077169602,0.9771317210153243,51.54437810662744,0.0,2.6309087640941518,0.38009679911660105,208.6016574339752,-130.9571866379742
 0.6955977201758224,0.9089324676472486,1.3808492456328239,1.1459190058997335,52.31219525036266,0.0,2.6136744823102456,0.38260311556322535,208.02656828344496,-155.81030381773306
 0.6992811186413045,0.9140365343546296,1.3856949649114576,1.3155566317475766,53.07599280742796,0.0,2.5943045603152113,0.38545975491732504,207.36218582459128,-180.37213868652077
 0.7029563318209675,0.9191493323492025,1.3911568512174488,1.4861413580618492,53.83532955254307,0.0,2.572873236866881,0.3886705282137222,206.61025850607473,-204.59420495045478
 0.706622742639781,0.924272169591896,1.3972349242497948,1.657771955384141,54.58977694950348,0.0,2.549461311580627,0.3922397235281109,205.772739129261,-228.43031460526473
 0.7102797443715444,0.9294063412769974,1.4039292463298132,1.8305493327700402,55.33892023222194,0.0,2.5241554647710998,0.3961721114078383,204.8517713873825,-251.83683504421185
 0.7139267413772877,0.9345531290817145,1.4112399315414539,2.0045766969722574,56.0823593884337,0.0,2.4970475464758968,0.4004729511103255,203.84967551138254,-274.77288147532425
 0.7175631497847801,0.9397138004577176,1.4191671555291112,2.179959756809576,56.81971004135693,0.0,2.468233846172848,0.4051479974438253,202.76893305053812,-297.20051758148776
 0.7211883981074115,0.9448896079663365,1.4277111656897354,2.35680687231445,57.55060422628329,0.0,2.4378143528996823,0.4102035082411178,201.61217105145133,-319.0849001613064
 0.724801927800901,0.9500817886587701,1.4368722918725214,2.5352292522437554,58.274691060271856,0.0,2.405892014020593,0.4156462526881477,200.3821458263246,-340.39438705675263
 0.7284031937569525,0.9552915635023536,1.446650957513717,2.7153411496209348,58.99163730404147,0.0,2.3725720028229302,0.4214835203358134,199.0817264037028,-361.10063474668016
 0.7319916647333944,0.9605201368535989,1.4570476912229977,2.8972600802778485,59.70112781668507,0.0,2.3379610014910095,0.42772313112248694,197.7138779444998,-381.17863239881854
 0.7355668237211158,0.9657686959784464,1.4680631386948584,3.081107024804287,60.40286590450526,0.0,2.302166509107832,0.43437344607516426,196.28164516046587,-400.60673915561307
 0.7391281682484194,0.9710384106198424,1.479698074981212,3.2670066591852103,61.09657356672162,0.0,2.265296178620977,0.44144337920914195,194.78813602501353,-419.3666532406892
 0.742675210623703,0.9763304326124977,1.4919534171711821,3.4550876176071172,61.781991641161895,0.0,2.227457190578947,0.44894241030961685,193.2365057763034,-437.44339214049455
 0.7462074781182823,0.9816458955444171,1.504830237255992,3.6454827117626905,62.458879854340246,0.0,2.1887556674848816,0.45688059880576287,191.62994145180946,-454.8252155193308
 0.7497245130910214,0.9869859144645365,1.5183297753677332,3.8383292223072116,63.12701678072481,0.0,2.1492961320639816,0.46526859890623545,189.97164701612215,-471.5035387878931
 0.7532258730568903,0.9923515856355885,1.5324534533313583,4.03376919291425,63.786199716599945,0.0,2.10918101304325,0.4741176759206368,188.26482918089974,-487.4728253765443
 0.7567111307021837,0.9977439863311092,1.547202888372626,4.2319496985211185,64.43624447438421,0.0,2.0685102004082245,0.4834397238179671,186.5126839796477,-502.73046631665693
 0.760179873848972,1.0031641746753188,1.5625799071424773,4.433023178464078,65.07698510381505,0.0,2.0273806501458447,0.4932472843361026,184.71838424361016,-517.2766215621508
 0.7636317053715533,1.0086131895244528,1.5785865600587337,4.637147789961186,65.7082735463186,0.0,1.9858860397851579,0.5035535675089314,182.88506793386796,-531.1140760344023
 0.76706624306812,1.0140920503879653,1.5952251358281875,4.844487741708769,66.3299792292011,0.0,1.9441164739832166,0.5143724737598375,181.01582740057933,-544.2480759949852
 0.77048365344334,1.019601757387939,1.612246231803202,4.98070003486738,66.9419886064437,0.0,1.902158238893485,0.5257186177011832,179.08571404837548,-564.7882871191719
 0.7738848432707307,1.0251432912549123,1.6292927323096975,5.01192270105464,67.54420465266733,0.0,1.8600936033431297,0.5376073538464456,177.06040438373338,-595.4709285355852
 0.7772708936415361,1.030717613358275,1.6462608328052404,5.011177814081599,68.13654631671648,0.0,1.8180006659533918,0.5500548040094266,174.9358689865694,-627.4376233389127
 0.7806428281457727,1.0363256657693323,1.6631557949928346,5.010465703401736,68.7189479413837,0.0,1.7759532439780408,0.5630778869831354,172.72032536085402,-657.0541696262799
 0.784001616255018,1.0419683713550785,1.6799826015265114,5.009785073181566,69.29135865517998,0.0,1.7340208023526318,0.5766943502887916,170.42179952366826,-684.3318966322914
 0.7873481764580936,1.047646633900731,1.6967459723073262,5.009134682653662,69.85374174210185,0.0,1.6922684194818869,0.5909228042594832,168.04810097394963,-709.2950389887026
 0.7906833791732344,1.0533613382590417,1.7134503796029006,5.00851334155544,70.4060739948808,0.0,1.6507567866814365,0.6057827585917902,165.60680113132187,-731.9794480692381
 0.7940080494575703,1.0591133505244383,1.7301000621015286,5.007919906245272,70.94834505680403,0.0,1.6095422377295634,0.6212946616490227,163.10521511805842,-752.4313087675422
 0.7973229695323178,1.0649035182300441,1.7466990379992131,5.007353276518653,71.48055675693634,0.0,1.5686768059455696,0.6374799424647695,160.55038677601777,-770.7058645253279
 0.8006288811400084,1.0707326705656866,1.7632511172053178,5.006812392563521,72.00272244310965,0.0,1.528208304706295,0.6543610559636299,157.94907672624996,-786.8661835108909
 0.803926487748238,1.0766016186150171,1.7797599127451387,5.00629623273463,72.51486631665944,0.0,1.488180429507737,0.6719615311234686,155.30775328738582,-800.9819704607394
 0.80721645661286,1.0825111556099487,1.7962288514273275,5.005803811484149,73.01702277266016,0.0,1.448632876533375,0.6903060231471705,152.63258610151814,-813.1284203429918
 0.8104994207121428,1.0884620572006491,1.8126611838370625,5.005334177527302,73.5092357485541,0.0,1.4096014775912362,0.7094203687334566,149.92944211649532,-823.3851797567304
 0.8137759805622123,1.0944550817394092,1.8290599937104093,5.004886412497086,73.99155808444259,0.0,1.3711183459120977,0.7293316459381034,147.20388393889502,-831.8353096899514
 0.8170467059230381,1.1004909705767694,1.8454282067377068,5.004459629458211,74.46405089714722,0.0,1.3332120323540855,0.7500682380088299,144.4611701012244,-838.5643963020462
 0.8203121374032876,1.1065704483683627,1.8617685988403743,5.004052971712944,74.9267829703861,0.0,1.29590768864969,0.7716599019811203,141.7062572090834,-843.6596844256969
 0.8235727879715551,1.1126942233910044,1.878083803961693,5.003665612039939,75.37983016278625,0.0,1.2592272358438066,0.79413784226951,138.94380367193534,-847.2093158439276
 0.826829144380752,1.1188629878666434,1.8943763214053149,5.003296751426628,75.82327483523845,0.0,1.223189535949053,0.8175347896711004,136.1781748459106,-849.301636090523
 0.8300816685118009,1.1250774182928602,1.9106485227559862,5.002945618553667,76.25720529878429,0.0,1.1878105650623456,0.8418850862363834,133.41344938950016,-850.0245793776198
 0.8333307986422218,1.1313381757786871,1.9269026584096134,5.002611468664509,76.68171528396155,0.0,1.1531035867721582,0.8672247762226327,130.653426651852,-849.4651266216298
 0.8365769506446826,1.137645906384586,1.9431408637418242,5.002293583264451,77.09690343235,0.0,1.1190793237308434,0.893591704175312,127.90163494306834,-847.7088277744225
 0.8398205191201592,1.1440012414655214,1.9593651649366037,5.001991269012979,77.50287281072418,0.0,1.0857461270896727,0.9210256201240027,125.16134049383128,-844.8394014047856
 0.8430618784699395,1.1504047980161203,1.9755774844997922,5.001703857453284,77.89973044810546,0.0,1.0531101422323617,0.9495682929045012,122.43555698573664,-840.9383884817862
 0.8463013839103566,1.156857179016989,1.991779646475312,5.001430704013196,78.28758689579355,0.0,1.0211754703451192,0.9792636320005192,119.72705550948498,-836.0848672947311
 0.8495393724338274,1.1633589737813486,2.0079733813850176,5.001171187706261,78.66655581039032,0.0,0.9899443247246911,1.0101578190047258,117.03837485827282,-830.3552133440476
